WELL,DEPTH_MD,GROUP,FORMATION,CALI,RDEP,RHOB,GR,NPHI,PEF,DTC,LITH,
15/9-15,1691.68,HORDALAND GP.,Utsira Fm.,16.493972778,0.9107365012,2.0158705711,59.100616455,0.4947183728,2.7469451427,151.86549377,Shale,
15/9-15,1694.568,HORDALAND GP.,Utsira Fm.,17.335535049,0.8413918018000001,2.0059857368,56.25612640399999,0.5319960117,2.6697256565000003,157.0403595,Shale,
15/9-15,1695.936,HORDALAND GP.,Utsira Fm.,15.995429993,0.8519268036,2.0064086914,63.272583008000005,0.5130868554,2.6544988155,156.04461669999998,Shale,
15/9-15,1696.088,HORDALAND GP.,Utsira Fm.,15.983353615,0.8464303017,2.0030622482,59.692943573,0.53719455,2.7046275139,159.13189697,Shale,
15/9-15,1697.76,HORDALAND GP.,Utsira Fm.,15.199403763,0.9287849069,2.0290164948,55.401058197,0.4695032239,2.5011105537,142.11056519,Shale,
15/9-15,1698.064,HORDALAND GP.,Utsira Fm.,15.824134827,0.960932672,2.0152547359,57.620239258000005,0.4903635979,2.3918075562,148.13615417,Shale,
15/9-15,1698.976,HORDALAND GP.,Utsira Fm.,16.48972702,0.8596974015000001,1.9917982817,62.815006256,0.5109484792,2.9032895565,168.23983765,Shale,
15/9-15,1701.56,HORDALAND GP.,Utsira Fm.,16.371929169,0.8782950044,1.9992630482,54.181968689,0.5319871902000001,2.6744418144,164.61416626,Shale,
15/9-15,1702.168,HORDALAND GP.,Utsira Fm.,17.363994597999998,0.8631452918000001,1.9966472387,56.210067749,0.5522115827,2.7804062366,164.27427673,Shale,
15/9-15,1704.144,HORDALAND GP.,Utsira Fm.,15.257582664,0.9368343353,2.0225191116,74.75408172600001,0.476772666,2.6037003994,147.57972717,Shale,
15/9-15,1705.5120000000002,HORDALAND GP.,Utsira Fm.,14.373508453,0.8923411368999999,1.9896975756,76.334373474,0.4505048692,2.3299014568,152.9671936,Shale,
15/9-15,1705.664,HORDALAND GP.,Utsira Fm.,14.409819603,0.8962067365999999,1.9817501307,73.897109985,0.4682582617,2.3189795017,152.41142273,Shale,
15/9-15,1706.12,HORDALAND GP.,Utsira Fm.,14.843613625,0.9156512022,1.9951329231,70.25894165,0.48368451,2.3381786346,143.56692505,Shale,
15/9-15,1707.944,HORDALAND GP.,Utsira Fm.,14.636611938,0.8968757391,1.976598382,73.965286255,0.5241680741,2.2886266708000003,139.03445435,Shale,
15/9-15,1708.2479999999998,HORDALAND GP.,Utsira Fm.,14.774535179,0.9197499752,1.9713770151,72.851577759,0.5080137849,2.319393158,142.32020569,Shale,
15/9-15,1711.2879999999998,HORDALAND GP.,Utsira Fm.,13.960426331,0.8764310479,2.0520968437,78.02193450899999,0.4751763642,2.4130449295,145.27526855,Shale,
15/9-15,1712.2,HORDALAND GP.,Utsira Fm.,13.33537674,0.8709627986,2.0431144238,85.997688293,0.4439441264,2.2194712162,149.89762878,Shale,
15/9-15,1714.48,HORDALAND GP.,Utsira Fm.,13.695579529000002,0.9475380182,2.0642826557,66.124847412,0.4599388242,2.5184073448,142.00262451,Shale,
15/9-15,1714.936,HORDALAND GP.,Utsira Fm.,13.024820328,0.9216038585,2.0101139545,77.569656372,0.4673451482999999,2.1502599716,151.00361633,Shale,
15/9-15,1715.24,HORDALAND GP.,Utsira Fm.,12.87370491,0.918577075,2.0055088997,72.976600647,0.4659742117,2.1552102566,148.58169556,Shale,
15/9-15,1718.5839999999998,HORDALAND GP.,Utsira Fm.,13.562456131,0.8272542953,2.0137217045,67.776565552,0.4721055627,2.2661852837,153.50950623,Shale,
15/9-15,1720.56,HORDALAND GP.,Utsira Fm.,13.635795593,0.8393985629,1.9747871161,70.532905579,0.4508209229,2.5309581757,144.443573,Shale,
15/9-15,1722.688,HORDALAND GP.,Utsira Fm.,13.402756691,0.8343884348999999,2.0231127739,74.454536438,0.5051815510000001,2.2786078453,149.75427246,Shale,
15/9-15,1722.9920000000002,HORDALAND GP.,Utsira Fm.,13.388975143,0.8478876352,2.02150774,75.729568481,0.4933961928,2.2126803398,74.225883484,Shale,
15/9-15,1723.144,HORDALAND GP.,Utsira Fm.,13.584929465999998,0.8463767171,2.022039175,73.032997131,0.4792830347999999,2.261013031,75.160926819,Shale,
15/9-15,1723.296,HORDALAND GP.,Utsira Fm.,13.709483147,0.8371368647,2.022809267,71.230575562,0.4841676056,2.3410727978,76.65699005100001,Shale,
15/9-15,1723.448,HORDALAND GP.,Utsira Fm.,13.860644341,0.8265921474,2.0241794586,70.185852051,0.4963305890999999,2.4447393417,76.701278687,Shale,
15/9-15,1724.816,HORDALAND GP.,Utsira Fm.,14.262550354000002,0.8230100274,2.0257008076,67.883140564,0.4650980532,2.5431125164,69.091537476,Shale,
15/9-15,1727.096,HORDALAND GP.,Utsira Fm.,13.431635857,0.8153366445999999,2.0196504593,73.766296387,0.5109904408,2.6680660248,146.24900818,Shale,
15/9-15,1728.92,HORDALAND GP.,Utsira Fm.,13.906413078,0.7839113473999999,2.0219209194,68.331954956,0.5189495087,2.5699417591,139.57185364,Shale,
15/9-15,1729.984,HORDALAND GP.,Utsira Fm.,12.795126915,0.7895624042,2.015963316,72.820365906,0.4781165718999999,2.3486766815,148.24015808,Shale,
15/9-15,1730.896,HORDALAND GP.,Utsira Fm.,13.014997482,0.7561280726999999,2.0150752068,71.524368286,0.4238128066,2.3017752171,149.0045929,Shale,
15/9-15,1733.632,HORDALAND GP.,Utsira Fm.,13.590656281,0.8854758739,2.0201561451,75.552764893,0.4675127864,2.2770576477,146.29954529,Shale,
15/9-15,1734.088,HORDALAND GP.,Utsira Fm.,12.967308044,0.8235601783,2.0188477039,74.687232971,0.4934137165999999,2.3852822781,147.63124084,Shale,
15/9-15,1736.976,HORDALAND GP.,Utsira Fm.,14.844937325,0.7966305614,2.0208280087,71.252922058,0.5334001184,2.6608021259,147.02493286,Shale,
15/9-15,1737.128,HORDALAND GP.,Utsira Fm.,14.99130249,0.7835537791,2.0210416317,69.416786194,0.5509740114,2.7215054035,146.34251404,Shale,
15/9-15,1737.5839999999998,HORDALAND GP.,Utsira Fm.,15.477571487,0.7784242034000001,2.0222959518,64.72386169399999,0.5394467115,2.8995001316000004,145.06889343,Shale,
15/9-15,1737.736,HORDALAND GP.,Utsira Fm.,15.62775135,0.7848316431,2.021171093,62.315181732,0.5313984156,2.8910663128,145.15420532,Shale,
15/9-15,1738.648,HORDALAND GP.,Utsira Fm.,15.191435814,0.8117326498,2.0323052406,57.330524445,0.5505991578,2.6256964207,138.25624084,Shale,
15/9-15,1739.864,HORDALAND GP.,Utsira Fm.,15.61038208,0.7490000129000001,2.0218539238,55.469230652,0.518656671,2.5923037529,145.49900818,Shale,
15/9-15,1741.2320000000002,HORDALAND GP.,Utsira Fm.,13.819519043,0.8568096161,2.0354089737,53.695156097,0.4697518051,2.2323749065,136.89173889,Shale,
15/9-15,1742.296,HORDALAND GP.,Utsira Fm.,16.511554718,0.7222290634999999,2.0106198788,54.189983368,0.5465952754,2.5444822311,153.93176269999998,Shale,
15/9-15,1743.208,HORDALAND GP.,Utsira Fm.,14.818375587,0.8811192512999999,2.0324969292,59.262931824,0.5355299711,2.4669816494,139.07250977,Shale,
15/9-15,1745.184,HORDALAND GP.,Utsira Fm.,13.497872353,0.7688903212999999,2.0256302357,62.030117035,0.4711269736,2.2444770336,141.08726501,Shale,
15/9-15,1747.16,HORDALAND GP.,Utsira Fm.,15.477011681,0.7736520171,2.0799090862000003,64.456100464,0.5328202844,2.7537715435,122.63238525,Shale,
15/9-15,1747.312,HORDALAND GP.,Utsira Fm.,14.756846428,0.7700176239000001,2.0772709846,63.150054932,0.5303356051,2.7546577454000003,122.86925507,Shale,
15/9-15,1747.616,HORDALAND GP.,Utsira Fm.,15.445930481,0.7611004114,2.0371556282,62.003944397,0.5261671543,2.8558905125,137.7721405,Shale,
15/9-15,1748.072,HORDALAND GP.,Utsira Fm.,14.978515625,0.7036671042,2.0194983482,61.203514099,0.4813427925,2.5410242081,148.90058899,Shale,
15/9-15,1748.376,HORDALAND GP.,Utsira Fm.,15.558720589000002,0.6854830384,2.0233809948,58.67604446399999,0.5241432786,2.5458681583,145.43470764,Shale,
15/9-15,1749.136,HORDALAND GP.,Utsira Fm.,16.32714653,0.7408713102,2.0329470634,60.706306458,0.5049045682,2.7102422714,139.07479858,Shale,
15/9-15,1749.592,HORDALAND GP.,Utsira Fm.,13.479773520999998,0.7792301774,2.0379478931,67.93314361600001,0.5094259381,2.4631409645,134.53608704,Shale,
15/9-15,1752.328,HORDALAND GP.,Utsira Fm.,16.116119385,0.7806712389,2.0314264297,56.200813293,0.5243309736,2.75227952,139.1650238,Shale,
15/9-15,1753.696,HORDALAND GP.,Utsira Fm.,15.587936401,0.7708797454999999,2.0376193523,66.967056274,0.5055254102000001,2.8245215416,135.05545044,Shale,
15/9-15,1755.368,HORDALAND GP.,Utsira Fm.,14.51606369,0.8803288937,2.0298235416,54.675819397,0.5294556022,2.5466620922,139.00196838,Shale,
15/9-15,1757.04,HORDALAND GP.,Utsira Fm.,16.209022522,0.7103049754999999,2.0262248516,52.129009247,0.4965822101,2.4819579124,141.82217407,Shale,
15/9-15,1757.8,HORDALAND GP.,Utsira Fm.,15.86059761,0.7120223641,2.0206820965,63.725955963,0.5202710629,2.3100278378,144.55117798,Shale,
15/9-15,1759.168,HORDALAND GP.,Utsira Fm.,17.445489883,0.7816817164000001,2.0154864788,60.028514862,0.4888661206,2.432431221,148.35859680000002,Shale,
15/9-15,1762.816,HORDALAND GP.,Utsira Fm.,16.369314194,0.7903223634000001,2.0146949291,51.173744202,0.4689689279,2.8663685322,150.25099182,Shale,
15/9-15,1764.944,HORDALAND GP.,Utsira Fm.,18.224479675,0.7442085146999999,2.0123951435,54.993804932,0.5520849228,2.827208519,151.7381897,Shale,
15/9-15,1766.0079999999998,HORDALAND GP.,Utsira Fm.,16.782365799,0.8095352054,2.0187187195,55.058216095,0.4811963439,2.8371376991000004,147.82054138,Shale,
15/9-15,1767.5279999999998,HORDALAND GP.,Utsira Fm.,16.878015517999998,0.7484045625,2.002601862,50.782592773000005,0.6020234822999999,2.653283596,160.21685791,Shale,
15/9-15,1768.2879999999998,HORDALAND GP.,Utsira Fm.,17.126167297000002,0.7369229794,2.0012385845,62.269020081,0.5606514215,2.576372385,157.86993408,Shale,
15/9-15,1769.352,HORDALAND GP.,Utsira Fm.,15.952232360999998,0.7708223462,2.0265855789,66.178833008,0.4896234572,2.4907743931,140.20210266,Shale,
15/9-15,1769.96,HORDALAND GP.,Utsira Fm.,15.408789635,0.7773233056000001,2.0121853352000003,69.968261719,0.4894249140999999,2.5888125896000003,154.82481384,Shale,
15/9-15,1772.392,HORDALAND GP.,Utsira Fm.,14.772936820999998,0.7653682828,2.0143768787000003,67.919151306,0.5012829303999999,2.6067214012,151.20144653,Shale,
15/9-15,1774.064,HORDALAND GP.,Utsira Fm.,13.313863754000002,0.8685566187,2.021459341,63.13778305100001,0.456148982,2.969127655,137.21850586,Shale,
15/9-15,1776.344,HORDALAND GP.,Utsira Fm.,15.19959259,0.9302992821,2.0363924503,66.96257782,0.5476713181,3.0652086735000004,153.03543091,Shale,
15/9-15,1777.104,HORDALAND GP.,Utsira Fm.,16.319797515999998,0.891367197,2.0094974041,83.09591674800001,0.4629579186,2.5019958019,145.27624512,Shale,
15/9-15,1778.168,HORDALAND GP.,Utsira Fm.,14.56860733,0.8058698773,1.9988818169,73.626319885,0.5065006018,2.5304889679,161.44389343,Shale,
15/9-15,1779.536,HORDALAND GP.,Utsira Fm.,15.743832588,0.7459005117,1.9862596989,56.971416473000005,0.5087500811,2.099189043,167.88189697,Shale,
15/9-15,1780.7520000000002,HORDALAND GP.,Utsira Fm.,17.618759155,0.7616283298000001,1.9930124283,78.298233032,0.5312865972999999,2.7056574821,166.63302612,Shale,
15/9-15,1781.056,HORDALAND GP.,Utsira Fm.,12.801098824,0.8124727011,1.9964094162,85.122322083,0.5456355214,2.4879434109,163.70210266,Shale,
15/9-15,1781.36,HORDALAND GP.,Utsira Fm.,12.614756584,0.8247454762,2.000395298,85.464691162,0.5268128514,2.3209269047,162.56890869,Shale,
15/9-15,1781.816,HORDALAND GP.,Utsira Fm.,14.139871597,0.7759650946,2.0067284107,85.02583313,0.5021446943,2.3100550175,155.28936768,Shale,
15/9-15,1781.9679999999998,HORDALAND GP.,Utsira Fm.,14.168362617,0.7686199546,2.0065674782,82.604652405,0.4988890588,2.3960030079,156.03739929,Shale,
15/9-15,1782.7279999999998,HORDALAND GP.,Utsira Fm.,11.992575645,0.7500240207,2.00243783,79.659156799,0.5055299401,2.5955276489,154.09645081,Shale,
15/9-15,1783.792,HORDALAND GP.,Utsira Fm.,14.354434013,0.7322521209999999,2.0095930099,80.609077454,0.5068564415,2.2068810463,154.20866394,Shale,
15/9-15,1787.896,HORDALAND GP.,Utsira Fm.,13.465871811,0.8839929104,2.0098862648,86.050567627,0.5102522373,2.8171019554,156.9032135,Shale,
15/9-15,1791.088,HORDALAND GP.,Utsira Fm.,14.55648613,0.8894672990000001,1.8527078629,65.91594696,0.4818320274,2.9683833122000003,163.82217407,Shale,
15/9-15,1791.696,HORDALAND GP.,Utsira Fm.,13.755617142,0.8800858855,1.8616411686,81.10534668,0.625864625,3.1121003628,159.61219788,Shale,
15/9-15,1794.28,HORDALAND GP.,Utsira Fm.,14.312950134,0.9569715858,1.9646197557,76.199409485,0.5453087091,3.1515693665,151.79264832,Shale,
15/9-15,1797.32,HORDALAND GP.,Utsira Fm.,13.278857231,0.9894602299,1.9823976755,77.77176666300001,0.5266107917,2.4463164806,136.62548828,Shale,
15/9-15,1801.2720000000002,HORDALAND GP.,Utsira Fm.,16.567605972,0.7754862905,1.7346447706,56.161338806,0.5350401998,2.7682285309,159.69291687,Shale,
15/9-15,1804.616,HORDALAND GP.,Utsira Fm.,16.66132164,0.7623998523000001,1.7906150818000002,60.42350769,0.5679409504,3.1885614395,160.31889343,Shale,
15/9-15,1806.44,HORDALAND GP.,Utsira Fm.,16.211299896,0.7094681263,1.8148490191,56.989440918,0.5893461108,2.847358942,156.37992859,Shale,
15/9-15,1806.592,HORDALAND GP.,Utsira Fm.,15.706001282,0.7194224596,1.83327353,57.717071533,0.6308314204,2.7908551693,155.53674316,Shale,
15/9-15,1807.352,HORDALAND GP.,Utsira Fm.,18.121164322,0.8061131834999999,1.8741039038,56.740921021000005,0.5306326747,2.8877921104000004,152.88386536,Shale,
15/9-15,1808.872,HORDALAND GP.,Utsira Fm.,18.94534111,0.7656801343,1.9913746119,56.904205322,0.4816682040999999,3.1254732609,155.97964478,Shale,
15/9-15,1811.304,HORDALAND GP.,Utsira Fm.,18.592554092,0.7803376317,1.7679089308000002,65.693862915,0.5463126897999999,3.0876226425,154.64927673,Shale,
15/9-15,1812.064,HORDALAND GP.,Utsira Fm.,18.865253448,0.7610822916,1.8379542828,56.984588623,0.4739475547999999,3.3007218838,145.08070374,Shale,
15/9-15,1815.104,HORDALAND GP.,Utsira Fm.,19.300685883,0.7062091231000001,1.7797677517,59.324550629,0.5478920937,3.2046449184,160.25886536,Shale,
15/9-15,1818.144,HORDALAND GP.,Utsira Fm.,19.063083649,0.7127240895999999,1.8929399252,60.710510254,0.5401735902,3.4027779102,162.71128845,Shale,
15/9-15,1820.272,HORDALAND GP.,Utsira Fm.,19.687601089,0.707669735,1.7404243946,60.322631836000006,0.5093619227,3.1052615643,166.02624512,Shale,
15/9-15,1820.424,HORDALAND GP.,Utsira Fm.,19.801298141,0.6904483438,1.7860475779,60.896686554,0.5321819782,3.2814102173000004,165.60662842,Shale,
15/9-15,1821.792,HORDALAND GP.,Utsira Fm.,17.57377243,0.7711468935,1.8049534559,67.906402588,0.5311270356000001,3.125202179,160.80445862,Shale,
15/9-15,1822.4,HORDALAND GP.,Utsira Fm.,16.286733627,0.8548805714,1.854311347,61.138942719,0.5297877192,3.369551897,138.97834778,Shale,
15/9-15,1823.008,HORDALAND GP.,Utsira Fm.,18.652130127,0.71894449,1.8713023663,58.754081726,0.5001751781,3.6468696594,170.40092468,Shale,
15/9-15,1824.072,HORDALAND GP.,Utsira Fm.,18.460662842,0.7239214181999999,1.8757293224,62.190361023,0.5316282511,3.3901274204000003,162.81266785,Shale,
15/9-15,1826.656,HORDALAND GP.,Utsira Fm.,17.025781630999997,0.7489141822,1.795959115,63.90454483,0.4774546027,3.3862185477999995,160.31004333,Shale,
15/9-15,1826.96,HORDALAND GP.,Utsira Fm.,17.821769714000002,0.7488068342,1.803828001,66.56748962399999,0.4365357757,3.4829275608,157.89369202,Shale,
15/9-15,1828.176,HORDALAND GP.,Utsira Fm.,17.608423233,0.7648818493,1.7041904926,62.320941925,0.5649600625,2.9936401844,162.20439148,Shale,
15/9-15,1829.392,HORDALAND GP.,Utsira Fm.,19.501939774,0.753157258,1.875711441,55.600593567,0.5017337799,3.3382997513,166.58660889,Shale,
15/9-15,1830.152,HORDALAND GP.,Utsira Fm.,17.550516129000002,0.7018136382,1.7782785892,59.538478851,0.580247283,2.9041409492000003,156.62203979,Shale,
15/9-15,1832.28,HORDALAND GP.,Utsira Fm.,15.966365814,0.6799907087999999,1.6597881316999998,60.146953583,0.5654861927,2.5316123962,158.31495667,Shale,
15/9-15,1833.192,HORDALAND GP.,Utsira Fm.,18.564882278,0.7162290812000001,1.8567496538,56.831317902,0.5696192384000001,3.2484366894,167.25230408,Shale,
15/9-15,1833.952,HORDALAND GP.,Utsira Fm.,19.177604675,0.7912974954,1.8407986164,52.008232117,0.6379344463000001,3.1216270924,161.16796875,Shale,
15/9-15,1835.016,HORDALAND GP.,Utsira Fm.,19.593885422,0.7075176835,1.8503800631,52.219352722,0.5878793001,3.1230974197,154.17520142,Shale,
15/9-15,1835.776,HORDALAND GP.,Utsira Fm.,17.704393387,0.7403852343999999,1.7540739775,68.873283386,0.5599344969,2.7919209003,159.61416626,Shale,
15/9-15,1836.536,HORDALAND GP.,Utsira Fm.,14.012424469,0.8321079612000001,1.6961481571,71.330978394,0.5569559336,2.4166219234,157.34841919,Shale,
15/9-15,1836.84,HORDALAND GP.,Utsira Fm.,14.54805088,0.8381557465,1.6613761187,64.043525696,0.5343390703,2.4184956551,160.04461669999998,Shale,
15/9-15,1837.144,HORDALAND GP.,Utsira Fm.,14.907906532,0.8464438915000001,1.6885633469,67.67009735100001,0.5311287045,2.6821506023,159.91142273,Shale,
15/9-15,1837.6,HORDALAND GP.,Utsira Fm.,13.237318993,0.8083961606,1.9876977205,76.586090088,0.6051716208,2.8948125839,156.38189697,Shale,
15/9-15,1841.248,HORDALAND GP.,Utsira Fm.,15.712881088,0.754265368,1.7273355722,82.742614746,0.4830317497,3.0424106121,168.19094849,Shale,
15/9-15,1842.008,HORDALAND GP.,Utsira Fm.,16.933130264000003,0.8651354909000001,1.7959866524,76.366752625,0.4842403829,3.0746355057,153.51968384,Shale,
15/9-15,1843.072,HORDALAND GP.,Utsira Fm.,16.429256439,0.9234135747,1.8883109093,72.50269317600001,0.4877359271,3.7022755146,147.93930054,Shale,
15/9-15,1844.288,HORDALAND GP.,Utsira Fm.,16.569503784000002,0.7781359553,1.7671504021000002,76.591163635,0.5350437164,3.1814770699,71.826774597,Shale,
15/9-15,1846.568,HORDALAND GP.,Utsira Fm.,17.076950073,0.7673695683,1.8594400883,70.52567291300001,0.4932157397,3.271777153,70.605804443,Shale,
15/9-15,1846.72,HORDALAND GP.,Utsira Fm.,17.204481125,0.7577009796999999,1.8844499588,74.298446655,0.4967568219,3.2230300902999995,72.611549377,Shale,
15/9-15,1847.328,HORDALAND GP.,Utsira Fm.,17.151294707999998,0.7302747965,1.7577127218000002,73.532028198,0.5235084295,3.0105559826,79.763778687,Shale,
15/9-15,1848.544,HORDALAND GP.,Utsira Fm.,15.201192856,0.9824265242,2.2370066643,63.703044891000005,0.456206888,4.1437764168,55.002719879,Shale,
15/9-15,1849.76,HORDALAND GP.,Utsira Fm.,16.664230347,0.7053256631,1.8522094488,67.747337341,0.4824499786,3.1549370289,155.60826111,Shale,
15/9-15,1850.52,HORDALAND GP.,Utsira Fm.,16.641427994,0.7756360173000001,1.928483963,67.98790741,0.5188407897999999,3.2519598007,147.32447815,Shale,
15/9-15,1852.04,HORDALAND GP.,Utsira Fm.,16.505857468,0.7807623744,1.9297164679,69.066307068,0.5352956057,3.3255968094,153.68798828,Shale,
15/9-15,1852.192,HORDALAND GP.,Utsira Fm.,16.727703094000002,0.7889873981000001,1.878395319,69.99995422399999,0.5178833603999999,3.2795166969,156.54560852,Shale,
15/9-15,1852.344,HORDALAND GP.,Utsira Fm.,16.96554184,0.7939964533,1.8485457897,70.83621978800001,0.5019887686,3.1284165382,157.39598083,Shale,
15/9-15,1853.864,HORDALAND GP.,Utsira Fm.,15.705649375999998,0.8309124708,1.9087473154,68.749137878,0.4936802685,3.5218362808,157.21260071,Shale,
15/9-15,1855.384,HORDALAND GP.,Utsira Fm.,15.043001175,0.7742620111,1.9091482162,61.586128235,0.5551789403,3.3439290524,135.61302185,Shale,
15/9-15,1855.992,HORDALAND GP.,Utsira Fm.,16.491191864,0.7739459872,1.9351766109,60.675640106,0.5442676544,3.2849993706,138.10498047,Shale,
15/9-15,1856.6,HORDALAND GP.,Utsira Fm.,15.88535881,0.7886638641,1.9018665552,62.611217499,0.5043235421,3.2248795033,141.34054565,Shale,
15/9-15,1856.904,HORDALAND GP.,Utsira Fm.,15.722631454000002,0.8251062036,1.820595026,71.39176940899999,0.5414933561999999,3.1505038738,155.5892334,Shale,
15/9-15,1857.36,HORDALAND GP.,Utsira Fm.,15.91324234,0.8175073862000001,1.8693755865,71.06922912600001,0.6072494984000001,3.1330897808,152.01017761,Shale,
15/9-15,1859.336,HORDALAND GP.,Utsira Fm.,15.692279816,0.7204418778,1.9046056271,67.9921875,0.4716462790999999,3.0299723148,161.97047424,Shale,
15/9-15,1864.2,HORDALAND GP.,Utsira Fm.,15.950052261,0.7522432804000001,1.9450212717,63.099468231,0.542090416,3.2267224789,144.1653595,Shale,
15/9-15,1864.808,HORDALAND GP.,Utsira Fm.,16.170753479000002,0.7465687990000001,2.0655591488,72.87229919399999,0.5794857144,3.9837253094,152.97047424,Shale,
15/9-15,1864.96,HORDALAND GP.,Utsira Fm.,16.126480103,0.7476134896,2.0156781673,70.273834229,0.5664023757,3.7476620674,151.21850586,Shale,
15/9-15,1868.152,HORDALAND GP.,Utsira Fm.,13.936964989000002,0.6955841779999999,1.8895062208,73.879592896,0.5244526863000001,3.0208067894,146.29560852,Shale,
15/9-15,1868.76,HORDALAND GP.,Utsira Fm.,15.610440254,0.7349050641,1.9130848646,67.730247498,0.5276815295,3.1712357998000003,132.17323303,Shale,
15/9-15,1870.736,HORDALAND GP.,Utsira Fm.,14.101761818,0.7601773739,1.9964344501,64.38396453899999,0.4794819057,3.7015166283,150.19094849,Shale,
15/9-15,1871.496,HORDALAND GP.,Utsira Fm.,14.92540741,0.7615407109000001,1.9743727446,73.068748474,0.5620487928,3.3285632133,142.80445862,Shale,
15/9-15,1872.104,HORDALAND GP.,Utsira Fm.,15.570781708,0.7300865054000001,2.0389800072,64.146751404,0.5258833766,3.5431747437,140.7903595,Shale,
15/9-15,1872.864,HORDALAND GP.,Utsira Fm.,15.62390995,0.7229796648000001,1.9893147945,62.732139587,0.5464650989000001,3.2740631104,155.93864441,Shale,
15/9-15,1875.144,HORDALAND GP.,Utsira Fm.,15.265486717,0.7904399633,2.0220835209,67.91494751,0.554947257,4.2854404449,149.2099762,Shale,
15/9-15,1876.512,HORDALAND GP.,Utsira Fm.,15.603681564,0.8375970125,2.0203328133,68.140235901,0.5562961102,3.4532399177999995,165.31364441,Shale,
15/9-15,1877.272,HORDALAND GP.,Utsira Fm.,15.131756783,0.920229435,1.9689284563,70.218444824,0.5397961139999999,3.3834414482,154.06233215,Shale,
15/9-15,1878.792,HORDALAND GP.,Utsira Fm.,14.818143845,0.9194661975,1.9828156233,69.32983398399999,0.5329573154,3.2410063744,148.33004761,Shale,
15/9-15,1879.552,HORDALAND GP.,Utsira Fm.,13.20203495,0.9610967636,2.0657889843,84.121650696,0.5337029099,2.9449493885000004,125.65550995,Shale,
15/9-15,1879.704,HORDALAND GP.,Utsira Fm.,12.9643507,0.9494757056,2.0723693371,85.637260437,0.5004861951,2.6215319633000003,123.5328064,Shale,
15/9-15,1882.744,HORDALAND GP.,Utsira Fm.,14.11811161,0.8138663769,1.9806697369,77.741249084,0.4999369382999999,3.3578033447,157.34809875,Shale,
15/9-15,1887.76,HORDALAND GP.,Utsira Fm.,13.815637589,0.8790732026000001,1.9503571987,63.535289764,0.4744494855,3.1806483269,157.44226074,Shale,
15/9-15,1887.912,HORDALAND GP.,Utsira Fm.,13.864351273,0.8940172791,1.8782541752,68.457511902,0.4739772379,3.1892921925,158.80610657,Shale,
15/9-15,1888.368,HORDALAND GP.,Utsira Fm.,14.551243782,0.8856647611,1.9264602661,75.88068389899999,0.4919232129999999,3.4446978569,153.862854,Shale,
15/9-15,1889.432,HORDALAND GP.,Utsira Fm.,15.438763618,0.8619539142,1.9128212929,72.368591309,0.5593847036,3.3247134686,164.34056091,Shale,
15/9-15,1890.192,HORDALAND GP.,Utsira Fm.,15.81857872,0.8521689176999999,1.9478517771,73.788444519,0.5544716716,3.2884716988,161.56791687,Shale,
15/9-15,1892.928,HORDALAND GP.,Utsira Fm.,13.477991104,0.9111736417,2.0155968666,73.21065521199999,0.5827757715999999,3.1110007763,76.63746643100001,Shale,
15/9-15,1893.232,HORDALAND GP.,Utsira Fm.,13.232355118,0.9316078424,2.0849192142,65.630828857,0.5515056849000001,3.2268469334,65.225227356,Shale,
15/9-15,1893.688,HORDALAND GP.,Utsira Fm.,12.722558022,0.9294416308,2.0539221764,76.780059814,0.4830102623,4.1539044380000005,97.620567322,Shale,
15/9-15,1895.968,HORDALAND GP.,Utsira Fm.,13.414794922,0.869030416,2.156837225,71.123130798,0.5583744645000001,3.3334181309,124.97900391,Shale,
15/9-15,1896.12,HORDALAND GP.,Utsira Fm.,13.387145996,0.8708446622,2.1554694176,71.694877625,0.5504125953,3.4927847385,129.51574707,Shale,
15/9-15,1897.944,HORDALAND GP.,Utsira Fm.,14.606455803,0.8180383444,1.9612804651,71.076164246,0.5342877507,3.2761847973,151.57873535,Shale,
15/9-15,1899.008,HORDALAND GP.,Utsira Fm.,15.016541481,0.8312925696,1.9411876202,68.994041443,0.5431560874,3.3422410488,156.26771545,Shale,
15/9-15,1902.2,HORDALAND GP.,Utsira Fm.,15.33778286,0.8640178442,1.9051823616,72.538925171,0.5535665751,3.4265496731,75.839569092,Shale,
15/9-15,1902.504,HORDALAND GP.,Utsira Fm.,15.40893364,0.8357755542,1.9360210896,70.595687866,0.5572262406,3.3382401466000005,62.167648315,Shale,
15/9-15,1905.24,HORDALAND GP.,Utsira Fm.,17.326202393,0.7629142404000001,1.8875668049,61.591964722,0.4999316633,3.4300265312,158.38188171,Shale,
15/9-15,1906.152,HORDALAND GP.,Utsira Fm.,18.362462997,0.9120551348,2.0678317547,57.771987915,0.5643206835,3.8607110977,146.75196838,Shale,
15/9-15,1909.344,HORDALAND GP.,Utsira Fm.,15.778662682,0.8221066593999999,1.6130996943,61.555641174,0.4794807434,2.8303647041000004,142.26837158,Shale,
15/9-15,1911.016,HORDALAND GP.,Utsira Fm.,18.38668251,0.8205808997,1.8381983042,57.003799438,0.5255399346,3.564081192,145.22572327,Shale,
15/9-15,1911.928,HORDALAND GP.,Utsira Fm.,16.980970383,0.9365330935,1.8950716257,66.824111938,0.5583975314999999,3.0384476185,155.93208313,Shale,
